engineName,submissionDate,powerOutput,pressure,velocity,acceleration,weight
engine_2275,2024-10-03 10:20:16.866652,148,234,80,292,151
engine_2276,2024-09-25 10:20:16.866652,4,147,203,81,17
engine_2277,2024-08-18 10:20:16.866652,251,248,168,279,136
engine_2278,2024-10-25 10:20:16.866652,118,54,100,119,213
engine_2279,2024-10-24 10:20:16.866652,32,143,8,136,85
engine_2280,2024-08-24 10:20:16.866652,145,280,121,195,253
engine_2281,2024-10-20 10:20:16.866652,268,194,165,258,32
engine_2282,2024-10-03 10:20:16.866652,82,234,102,106,265
engine_2283,2024-08-13 10:20:16.866652,23,218,79,242,141
engine_2284,2024-09-07 10:20:16.866652,73,80,27,190,23
engine_2285,2024-08-29 10:20:16.866652,16,203,284,22,59
engine_2286,2024-09-14 10:20:16.866652,218,45,196,152,65
engine_2287,2024-10-30 10:20:16.866652,111,34,152,17,187
engine_2288,2024-08-02 10:20:16.866652,296,290,175,264,26
engine_2289,2024-09-20 10:20:16.866652,81,164,41,8,114
engine_2290,2024-10-05 10:20:16.866652,123,140,169,174,258
engine_2291,2024-09-01 10:20:16.866652,98,170,17,58,245
engine_2292,2024-09-09 10:20:16.866652,176,143,83,249,294
engine_2293,2024-10-03 10:20:16.866652,168,23,49,63,166
engine_2294,2024-11-02 10:20:16.866652,106,287,207,253,102
engine_2295,2024-08-20 10:20:16.866652,212,287,79,193,245
engine_2296,2024-07-30 10:20:16.866652,38,119,248,4,51
engine_2297,2024-11-02 10:20:16.866652,195,265,39,223,299
engine_2298,2024-09-20 10:20:16.866652,203,225,236,146,288
engine_2299,2024-09-29 10:20:16.866652,200,131,250,199,102
engine_2300,2024-07-30 10:20:16.866652,193,268,48,70,219
engine_2301,2024-09-16 10:20:16.866652,43,113,141,118,8
engine_2302,2024-09-20 10:20:16.866652,41,255,257,141,244
engine_2303,2024-08-11 10:20:16.866652,12,118,206,145,185
engine_2304,2024-09-12 10:20:16.866652,101,17,202,296,59
engine_2305,2024-09-18 10:20:16.866652,145,34,275,99,145
engine_2306,2024-09-19 10:20:16.866652,91,216,183,9,55
engine_2307,2024-09-09 10:20:16.866652,210,23,99,208,4
engine_2308,2024-09-22 10:20:16.866652,129,249,12,8,167
engine_2309,2024-08-19 10:20:16.866652,184,237,227,200,208
engine_2310,2024-10-21 10:20:16.866652,76,262,259,88,54
engine_2311,2024-09-03 10:20:16.866652,66,130,74,246,172
engine_2312,2024-08-11 10:20:16.866652,23,220,118,181,257
engine_2313,2024-08-07 10:20:16.866652,39,70,166,10,296
engine_2314,2024-10-21 10:20:16.866652,79,127,268,233,28
engine_2315,2024-09-28 10:20:16.866652,255,93,248,206,98
engine_2316,2024-10-27 10:20:16.866652,285,267,90,252,167
engine_2317,2024-08-09 10:20:16.866652,207,286,269,291,162
engine_2318,2024-08-02 10:20:16.866652,298,142,238,228,234
engine_2319,2024-10-21 10:20:16.866652,272,110,125,143,38
engine_2320,2024-10-04 10:20:16.866652,91,104,193,20,287
engine_2321,2024-09-16 10:20:16.866652,22,285,139,287,15
engine_2322,2024-10-26 10:20:16.866652,50,30,79,80,195
engine_2323,2024-10-18 10:20:16.866652,196,181,204,166,88
engine_2324,2024-09-02 10:20:16.866652,138,274,175,138,70
engine_2325,2024-09-15 10:20:16.866652,99,40,292,291,29
engine_2326,2024-08-23 10:20:16.866652,125,26,156,199,263
engine_2327,2024-07-26 10:20:16.866652,293,24,187,190,73
engine_2328,2024-08-17 10:20:16.866652,99,5,103,35,29
engine_2329,2024-09-09 10:20:16.866652,174,161,19,234,214
engine_2330,2024-10-02 10:20:16.866652,172,247,116,299,40
engine_2331,2024-09-29 10:20:16.866652,176,277,266,204,152
engine_2332,2024-09-14 10:20:16.866652,27,150,179,182,285
engine_2333,2024-08-19 10:20:16.866652,77,298,127,284,163
engine_2334,2024-10-19 10:20:16.866652,199,148,88,57,224
engine_2335,2024-10-09 10:20:16.866652,273,210,119,112,30
engine_2336,2024-07-31 10:20:16.866652,240,9,253,203,259
engine_2337,2024-10-01 10:20:16.866652,90,45,257,90,212
engine_2338,2024-10-16 10:20:16.866652,235,198,260,128,117
engine_2339,2024-10-19 10:20:16.866652,60,126,209,251,35
engine_2340,2024-10-26 10:20:16.866652,111,285,103,3,137
engine_2341,2024-10-27 10:20:16.866652,187,142,256,197,178
engine_2342,2024-09-16 10:20:16.866652,177,285,149,258,200
engine_2343,2024-09-28 10:20:16.866652,228,207,73,153,157
engine_2344,2024-08-16 10:20:16.866652,145,251,196,7,126
engine_2345,2024-08-29 10:20:16.866652,31,297,108,105,56
engine_2346,2024-09-12 10:20:16.866652,251,195,181,162,157
engine_2347,2024-09-17 10:20:16.866652,94,89,178,263,258
engine_2348,2024-10-24 10:20:16.866652,244,160,99,251,90
engine_2349,2024-09-16 10:20:16.866652,107,237,140,27,157
engine_2350,2024-09-04 10:20:16.866652,140,112,231,64,46
engine_2351,2024-08-17 10:20:16.866652,183,143,152,238,136
engine_2352,2024-09-13 10:20:16.866652,87,92,290,189,41
engine_2353,2024-10-10 10:20:16.866652,258,70,267,39,132
engine_2354,2024-10-30 10:20:16.866652,233,205,170,28,25
engine_2355,2024-10-30 10:20:16.866652,109,21,246,211,110
engine_2356,2024-09-24 10:20:16.866652,57,119,236,294,267
engine_2357,2024-08-27 10:20:16.866652,181,26,8,125,285
engine_2358,2024-10-24 10:20:16.866652,179,227,59,246,265
engine_2359,2024-08-01 10:20:16.866652,219,4,289,54,74
engine_2360,2024-09-02 10:20:16.866652,95,11,208,79,13
engine_2361,2024-10-24 10:20:16.866652,284,211,199,34,297
engine_2362,2024-09-12 10:20:16.866652,236,249,149,81,216
engine_2363,2024-10-10 10:20:16.866652,242,64,216,140,7
engine_2364,2024-08-28 10:20:16.866652,134,74,93,27,29
engine_2365,2024-10-06 10:20:16.866652,295,192,85,17,222
engine_2366,2024-09-18 10:20:16.866652,153,50,30,207,259
engine_2367,2024-10-20 10:20:16.866652,13,65,118,42,64
engine_2368,2024-10-29 10:20:16.866652,89,84,290,8,57
engine_2369,2024-10-27 10:20:16.866652,277,170,273,99,256
engine_2370,2024-10-02 10:20:16.866652,199,97,279,167,167
engine_2371,2024-08-05 10:20:16.866652,86,61,143,130,11
engine_2372,2024-08-07 10:20:16.866652,50,257,151,223,296
engine_2373,2024-08-19 10:20:16.866652,173,249,215,221,54
engine_2374,2024-08-02 10:20:16.866652,179,180,16,5,162
engine_2375,2024-08-18 10:20:16.866652,11,31,20,202,50
engine_2376,2024-07-27 10:20:16.866652,153,271,198,294,195
engine_2377,2024-08-26 10:20:16.866652,237,185,146,126,83
engine_2378,2024-09-08 10:20:16.866652,298,237,19,181,176
engine_2379,2024-10-27 10:20:16.866652,258,128,283,250,137
engine_2380,2024-10-11 10:20:16.866652,131,141,218,59,91
engine_2381,2024-10-23 10:20:16.866652,267,188,242,187,244
engine_2382,2024-09-28 10:20:16.866652,135,182,177,277,38
engine_2383,2024-10-25 10:20:16.866652,217,128,297,37,130
engine_2384,2024-09-16 10:20:16.866652,155,235,115,90,187
engine_2385,2024-10-03 10:20:16.866652,202,212,112,143,4
engine_2386,2024-10-08 10:20:16.866652,39,163,192,250,180
engine_2387,2024-10-29 10:20:16.866652,233,140,178,18,20
engine_2388,2024-08-31 10:20:16.866652,203,43,276,102,289
engine_2389,2024-10-29 10:20:16.866652,184,241,51,230,135
engine_2390,2024-10-29 10:20:16.866652,100,75,91,236,255
engine_2391,2024-09-29 10:20:16.866652,236,204,115,115,95
engine_2392,2024-10-12 10:20:16.866652,35,77,270,10,102
engine_2393,2024-10-09 10:20:16.866652,230,82,41,5,245
engine_2394,2024-09-14 10:20:16.866652,57,256,162,150,95
engine_2395,2024-09-04 10:20:16.866652,224,170,179,57,171
engine_2396,2024-10-21 10:20:16.866652,1,131,28,53,238
engine_2397,2024-10-14 10:20:16.866652,222,105,99,246,149
engine_2398,2024-08-31 10:20:16.866652,183,194,175,67,40
engine_2399,2024-08-31 10:20:16.866652,124,96,163,40,243
engine_2400,2024-09-30 10:20:16.866652,35,55,158,84,155
engine_2401,2024-10-07 10:20:16.866652,175,214,181,119,63
engine_2402,2024-09-27 10:20:16.866652,213,115,262,222,3
engine_2403,2024-07-30 10:20:16.866652,174,161,106,82,197
engine_2404,2024-07-30 10:20:16.866652,295,266,28,213,30
engine_2405,2024-08-28 10:20:16.866652,216,30,271,122,85
engine_2406,2024-08-04 10:20:16.866652,82,253,296,253,182
engine_2407,2024-09-07 10:20:16.866652,167,66,151,271,168
engine_2408,2024-08-13 10:20:16.866652,41,63,278,61,74
engine_2409,2024-08-03 10:20:16.866652,270,209,115,130,179
engine_2410,2024-09-05 10:20:16.866652,159,18,164,180,124
engine_2411,2024-07-28 10:20:16.866652,149,125,33,24,240
engine_2412,2024-10-02 10:20:16.866652,51,143,242,106,291
engine_2413,2024-09-19 10:20:16.866652,91,24,213,245,162
engine_2414,2024-08-19 10:20:16.866652,122,289,60,57,31
engine_2415,2024-11-01 10:20:16.866652,264,45,255,40,207
engine_2416,2024-08-05 10:20:16.866652,240,87,222,118,266
engine_2417,2024-08-15 10:20:16.866652,12,43,2,116,195
engine_2418,2024-09-02 10:20:16.866652,97,76,164,108,172
engine_2419,2024-09-05 10:20:16.866652,281,268,229,128,72
engine_2420,2024-09-27 10:20:16.866652,102,202,187,6,186
engine_2421,2024-08-01 10:20:16.866652,13,221,164,256,217
engine_2422,2024-09-07 10:20:16.866652,101,238,113,28,289
engine_2423,2024-07-29 10:20:16.866652,295,213,233,94,203
engine_2424,2024-09-27 10:20:16.866652,169,173,285,213,277
engine_2425,2024-09-20 10:20:16.866652,226,253,241,170,58
engine_2426,2024-09-26 10:20:16.866652,20,82,283,133,236
engine_2427,2024-10-05 10:20:16.866652,162,44,289,299,205
engine_2428,2024-09-04 10:20:16.866652,57,130,75,35,222
engine_2429,2024-09-27 10:20:16.866652,241,92,282,201,22
engine_2430,2024-08-11 10:20:16.866652,66,283,234,295,242
engine_2431,2024-10-22 10:20:16.867655,132,81,102,298,248
engine_2432,2024-10-10 10:20:16.867655,240,104,154,276,23
engine_2433,2024-09-26 10:20:16.867655,208,172,213,111,203
engine_2434,2024-10-21 10:20:16.867655,219,190,211,229,97
engine_2435,2024-09-10 10:20:16.867655,289,194,221,21,124
engine_2436,2024-08-18 10:20:16.867655,9,278,74,81,280
engine_2437,2024-10-25 10:20:16.867655,58,59,187,149,105
engine_2438,2024-09-02 10:20:16.867655,250,77,25,245,49
engine_2439,2024-09-20 10:20:16.867655,59,51,254,257,160
engine_2440,2024-10-19 10:20:16.867655,226,52,84,171,11
engine_2441,2024-09-16 10:20:16.867655,63,208,116,153,159
engine_2442,2024-08-15 10:20:16.867655,59,261,139,281,79
engine_2443,2024-10-29 10:20:16.867655,35,287,54,141,117
engine_2444,2024-08-22 10:20:16.867655,101,177,228,45,262
engine_2445,2024-08-29 10:20:16.867655,111,162,95,283,160
engine_2446,2024-07-28 10:20:16.867655,96,9,277,283,123
engine_2447,2024-10-10 10:20:16.867655,197,106,69,209,222
engine_2448,2024-07-28 10:20:16.867655,262,235,212,98,100
engine_2449,2024-09-07 10:20:16.867655,229,201,61,186,229
engine_2450,2024-10-05 10:20:16.867655,57,142,167,228,111
engine_2451,2024-08-17 10:20:16.867655,111,181,112,146,236
engine_2452,2024-09-23 10:20:16.867655,50,292,79,202,251
engine_2453,2024-09-14 10:20:16.867655,74,265,181,160,190
engine_2454,2024-08-05 10:20:16.867655,55,104,29,38,191
engine_2455,2024-08-04 10:20:16.867655,108,156,97,216,224
engine_2456,2024-10-12 10:20:16.867655,144,218,116,246,182
engine_2457,2024-09-05 10:20:16.867655,157,265,137,39,84
engine_2458,2024-07-26 10:20:16.867655,13,73,160,269,223
engine_2459,2024-08-09 10:20:16.867655,159,89,258,215,280
engine_2460,2024-10-13 10:20:16.867655,280,25,37,163,9
engine_2461,2024-08-26 10:20:16.867655,8,70,122,251,204
engine_2462,2024-10-12 10:20:16.867655,283,189,52,217,257
engine_2463,2024-10-08 10:20:16.867655,94,3,262,53,22
engine_2464,2024-09-16 10:20:16.867655,77,160,10,91,52
engine_2465,2024-08-05 10:20:16.867655,222,215,83,29,169
engine_2466,2024-07-27 10:20:16.867655,210,122,118,299,61
engine_2467,2024-08-11 10:20:16.867655,195,109,125,99,13
engine_2468,2024-08-01 10:20:16.867655,166,232,122,290,178
engine_2469,2024-10-26 10:20:16.867655,135,284,76,27,165
engine_2470,2024-10-13 10:20:16.867655,114,171,89,138,172
engine_2471,2024-08-24 10:20:16.867655,29,105,224,287,151
engine_2472,2024-07-26 10:20:16.867655,223,234,175,131,224
engine_2473,2024-10-23 10:20:16.867655,203,123,155,66,265
engine_2474,2024-08-14 10:20:16.867655,222,198,145,199,189
engine_2475,2024-09-09 10:20:16.867655,69,288,294,112,3
engine_2476,2024-08-01 10:20:16.867655,193,187,126,143,134
engine_2477,2024-11-01 10:20:16.867655,279,92,178,68,233
engine_2478,2024-10-05 10:20:16.867655,219,203,181,154,2
engine_2479,2024-08-11 10:20:16.867655,2,125,267,52,294
engine_2480,2024-08-17 10:20:16.867655,216,171,147,12,54
engine_2481,2024-09-29 10:20:16.867655,109,271,150,62,145
engine_2482,2024-07-29 10:20:16.867655,96,33,261,8,8
engine_2483,2024-08-26 10:20:16.867655,65,204,90,226,96
engine_2484,2024-08-29 10:20:16.867655,58,164,218,21,272
engine_2485,2024-10-09 10:20:16.867655,162,153,205,14,199
engine_2486,2024-08-05 10:20:16.867655,130,141,213,107,107
engine_2487,2024-08-07 10:20:16.867655,271,211,118,130,147
engine_2488,2024-08-30 10:20:16.867655,63,26,135,137,213
engine_2489,2024-09-14 10:20:16.867655,196,262,38,296,239
engine_2490,2024-09-10 10:20:16.867655,197,290,261,15,39
engine_2491,2024-09-01 10:20:16.867655,45,36,273,157,20
engine_2492,2024-10-21 10:20:16.867655,265,192,7,217,203
engine_2493,2024-10-01 10:20:16.867655,113,17,67,43,172
engine_2494,2024-09-20 10:20:16.867655,270,173,274,88,184
engine_2495,2024-07-26 10:20:16.867655,157,257,34,14,121
engine_2496,2024-08-01 10:20:16.867655,165,98,202,280,135
engine_2497,2024-08-02 10:20:16.867655,6,139,73,113,153
engine_2498,2024-09-30 10:20:16.867655,161,140,220,44,193
engine_2499,2024-09-13 10:20:16.867655,171,248,72,290,147
engine_2500,2024-08-17 10:20:16.867655,202,292,133,140,86
engine_2501,2024-08-04 10:20:16.867655,287,230,218,114,180
engine_2502,2024-10-01 10:20:16.867655,30,114,202,144,35
engine_2503,2024-09-03 10:20:16.867655,295,150,289,222,282
engine_2504,2024-09-19 10:20:16.867655,212,88,112,202,228
engine_2505,2024-10-30 10:20:16.867655,148,101,18,168,158
engine_2506,2024-11-02 10:20:16.867655,155,87,133,137,232
engine_2507,2024-08-25 10:20:16.867655,64,19,88,102,183
engine_2508,2024-09-15 10:20:16.867655,31,226,270,52,84
engine_2509,2024-09-17 10:20:16.867655,134,237,97,30,90
engine_2510,2024-08-02 10:20:16.867655,38,57,204,7,299
engine_2511,2024-09-09 10:20:16.867655,219,52,219,53,166
engine_2512,2024-10-03 10:20:16.867655,28,173,192,173,13
engine_2513,2024-08-19 10:20:16.867655,165,128,44,200,9
engine_2514,2024-10-19 10:20:16.867655,280,291,40,33,37
engine_2515,2024-08-01 10:20:16.867655,253,156,62,69,9
engine_2516,2024-08-25 10:20:16.867655,237,33,113,272,94
engine_2517,2024-10-26 10:20:16.867655,260,276,43,276,221
engine_2518,2024-09-04 10:20:16.867655,148,84,239,159,278
engine_2519,2024-10-11 10:20:16.867655,220,224,74,152,32
engine_2520,2024-09-11 10:20:16.867655,87,173,44,193,221
engine_2521,2024-08-12 10:20:16.867655,89,227,115,187,164
engine_2522,2024-10-25 10:20:16.867655,151,144,223,79,225
engine_2523,2024-10-17 10:20:16.867655,200,108,198,177,294
engine_2524,2024-10-24 10:20:16.867655,115,257,63,88,243
engine_2525,2024-07-30 10:20:16.867655,109,61,123,199,269
engine_2526,2024-10-04 10:20:16.867655,213,188,100,222,187
engine_2527,2024-09-21 10:20:16.867655,170,153,76,237,87
engine_2528,2024-10-11 10:20:16.867655,146,128,189,105,60
engine_2529,2024-08-25 10:20:16.867655,283,176,110,217,82
engine_2530,2024-10-10 10:20:16.867655,81,281,146,238,120
engine_2531,2024-10-30 10:20:16.867655,16,225,135,290,56
engine_2532,2024-09-21 10:20:16.867655,201,214,291,221,6
engine_2533,2024-09-07 10:20:16.867655,40,187,79,215,161
engine_2534,2024-08-24 10:20:16.867655,10,197,92,46,94
engine_2535,2024-10-17 10:20:16.867655,101,269,44,77,270
engine_2536,2024-07-29 10:20:16.867655,228,72,31,275,80
engine_2537,2024-08-03 10:20:16.867655,299,179,67,23,121
engine_2538,2024-09-25 10:20:16.867655,125,99,268,94,155
engine_2539,2024-10-29 10:20:16.867655,93,144,43,32,265
engine_2540,2024-09-12 10:20:16.867655,137,162,4,217,265
engine_2541,2024-09-17 10:20:16.867655,26,226,126,69,182
engine_2542,2024-09-28 10:20:16.867655,10,146,298,244,201
engine_2543,2024-07-31 10:20:16.867655,215,144,287,79,155
engine_2544,2024-08-07 10:20:16.867655,58,168,176,233,94
engine_2545,2024-09-26 10:20:16.867655,274,278,167,40,214
engine_2546,2024-10-26 10:20:16.867655,256,37,149,83,168
engine_2547,2024-09-10 10:20:16.867655,292,216,220,229,94
engine_2548,2024-10-29 10:20:16.867655,56,227,248,264,62
engine_2549,2024-09-27 10:20:16.867655,197,37,147,253,188
engine_2550,2024-09-21 10:20:16.867655,113,163,293,255,73
engine_2551,2024-08-23 10:20:16.867655,66,65,53,189,225
engine_2552,2024-09-02 10:20:16.867655,187,13,83,226,90
engine_2553,2024-09-12 10:20:16.867655,261,9,236,48,10
engine_2554,2024-09-05 10:20:16.867655,31,95,270,171,177
engine_2555,2024-08-30 10:20:16.867655,100,192,143,290,11
engine_2556,2024-08-09 10:20:16.867655,156,253,98,25,85
engine_2557,2024-10-24 10:20:16.867655,283,217,99,125,150
engine_2558,2024-07-29 10:20:16.867655,253,225,163,241,62
engine_2559,2024-08-27 10:20:16.867655,192,211,23,85,185
engine_2560,2024-09-11 10:20:16.867655,200,5,263,276,191
engine_2561,2024-10-22 10:20:16.868459,64,5,252,160,50
engine_2562,2024-08-18 10:20:16.868459,100,84,182,109,144
engine_2563,2024-10-18 10:20:16.868459,18,208,159,288,64
engine_2564,2024-08-29 10:20:16.868459,151,74,230,212,281
engine_2565,2024-08-09 10:20:16.868459,27,145,77,107,169
engine_2566,2024-08-26 10:20:16.868459,233,269,133,130,225
engine_2567,2024-08-16 10:20:16.868459,111,235,33,125,86
engine_2568,2024-07-29 10:20:16.868459,145,85,165,261,185
engine_2569,2024-08-21 10:20:16.868459,103,114,212,21,23
engine_2570,2024-10-03 10:20:16.868459,46,93,134,28,59
engine_2571,2024-08-30 10:20:16.868459,134,120,32,282,269
engine_2572,2024-07-28 10:20:16.868459,6,287,83,100,239
engine_2573,2024-09-08 10:20:16.868459,230,259,79,242,267
engine_2574,2024-09-04 10:20:16.868459,286,67,167,194,219
engine_2575,2024-10-22 10:20:16.868459,226,70,77,59,125
engine_2576,2024-10-30 10:20:16.868459,130,232,56,188,71
engine_2577,2024-08-19 10:20:16.868459,78,39,83,134,257
engine_2578,2024-08-04 10:20:16.868459,261,192,235,36,143
engine_2579,2024-08-02 10:20:16.868459,211,65,199,94,35
engine_2580,2024-09-06 10:20:16.868459,187,186,83,152,51
engine_2581,2024-07-27 10:20:16.868459,274,117,205,82,156
engine_2582,2024-10-21 10:20:16.868459,283,276,275,10,40
engine_2583,2024-09-01 10:20:16.868459,13,37,254,22,290
engine_2584,2024-10-18 10:20:16.868459,12,179,185,29,21
engine_2585,2024-09-24 10:20:16.868459,116,161,106,59,54
engine_2586,2024-10-11 10:20:16.868459,283,122,237,39,46
engine_2587,2024-08-23 10:20:16.868459,264,38,205,163,231
engine_2588,2024-08-14 10:20:16.868459,135,141,89,130,106
engine_2589,2024-08-08 10:20:16.868459,291,32,116,164,259
engine_2590,2024-07-29 10:20:16.868459,69,264,220,244,157
engine_2591,2024-08-06 10:20:16.868459,47,198,92,255,21
engine_2592,2024-10-24 10:20:16.868459,231,218,294,37,110
engine_2593,2024-10-22 10:20:16.868459,29,8,110,43,281
engine_2594,2024-09-25 10:20:16.868459,198,293,265,193,130
engine_2595,2024-08-04 10:20:16.868459,233,296,235,214,280
engine_2596,2024-10-20 10:20:16.868459,117,290,270,135,29
engine_2597,2024-11-02 10:20:16.868459,244,82,202,92,124
engine_2598,2024-07-27 10:20:16.868459,167,146,53,284,291
engine_2599,2024-08-17 10:20:16.868459,288,108,93,26,266
engine_2600,2024-10-23 10:20:16.868459,213,14,111,202,296
engine_2601,2024-10-15 10:20:16.868459,249,284,260,263,141
engine_2602,2024-10-02 10:20:16.868459,243,162,189,172,206
engine_2603,2024-10-25 10:20:16.868459,231,215,72,243,138
engine_2604,2024-10-31 10:20:16.868459,65,209,40,58,57
engine_2605,2024-10-30 10:20:16.868459,165,11,191,20,281
engine_2606,2024-11-02 10:20:16.868459,157,119,147,39,39
engine_2607,2024-10-06 10:20:16.868459,200,263,224,197,101
engine_2608,2024-10-15 10:20:16.868459,43,29,188,155,265
engine_2609,2024-09-09 10:20:16.868459,10,13,103,112,221
engine_2610,2024-10-22 10:20:16.868459,269,213,227,122,58
engine_2611,2024-07-28 10:20:16.868459,195,17,130,216,189
engine_2612,2024-09-12 10:20:16.868459,166,218,37,273,57
engine_2613,2024-08-20 10:20:16.868459,1,241,293,279,277
engine_2614,2024-10-18 10:20:16.868459,69,287,167,155,102
engine_2615,2024-10-25 10:20:16.868459,145,228,200,10,63
engine_2616,2024-08-30 10:20:16.868459,113,93,26,227,279
engine_2617,2024-08-18 10:20:16.868459,211,231,84,27,209
engine_2618,2024-09-04 10:20:16.868459,117,214,146,129,212
engine_2619,2024-09-25 10:20:16.868459,36,40,21,283,103
engine_2620,2024-08-07 10:20:16.868459,145,17,214,161,120
engine_2621,2024-08-24 10:20:16.868459,258,24,128,275,217
engine_2622,2024-09-28 10:20:16.868459,213,45,36,253,198
engine_2623,2024-09-10 10:20:16.868459,138,281,57,61,202
engine_2624,2024-09-13 10:20:16.868459,199,9,195,151,280
engine_2625,2024-10-25 10:20:16.868459,16,19,239,243,273
